,Country,Total Cases,New Cases,Total Deaths,Region,ref,date,New Deaths,Total Recovered,Serious_Critical,ActiveCases,Tot Cases/1M pop,Tot Deaths/1M pop,Deaths/1M pop,Reported1st case
2142,Palestine,31,1,,,https://web.archive.org/web/20200312/https://www.worldometers.info/coronavirus/,12/03/2020,,,,31,6.1,,,
2141,Chile,33,10,,,https://web.archive.org/web/20200312/https://www.worldometers.info/coronavirus/,12/03/2020,,,,33,1.7,,,
2140,Russia,34,6,,,https://web.archive.org/web/20200312/https://www.worldometers.info/coronavirus/,12/03/2020,,3,,31,0.2,,,
2139,Indonesia,34,,1,,https://web.archive.org/web/20200312/https://www.worldometers.info/coronavirus/,12/03/2020,,3,,30,0.1,,,
2138,Vietnam,39,,,,https://web.archive.org/web/20200312/https://www.worldometers.info/coronavirus/,12/03/2020,,16,,23,0.4,,,
2144,Croatia,27,8,,,https://web.archive.org/web/20200312/https://www.worldometers.info/coronavirus/,12/03/2020,,1,,26,6.6,,,
2137,Saudi Arabia,45,,,,https://web.archive.org/web/20200312/https://www.worldometers.info/coronavirus/,12/03/2020,,1,,44,1.3,,,
2125,Kuwait,80,8,,,https://web.archive.org/web/20200312/https://www.worldometers.info/coronavirus/,12/03/2020,,5,4,75,18.7,,,
2126,Portugal,78,17,,,https://web.archive.org/web/20200312/https://www.worldometers.info/coronavirus/,12/03/2020,,1,1,77,7.6,,,
2127,Brazil,77,25,,,https://web.archive.org/web/20200312/https://www.worldometers.info/coronavirus/,12/03/2020,,,2,77,0.4,,,
2128,India,74,12,1,,https://web.archive.org/web/20200312/https://www.worldometers.info/coronavirus/,12/03/2020,1,4,,69,0.1,,,
2129,San Marino,72,3,5,,https://web.archive.org/web/20200312/https://www.worldometers.info/coronavirus/,12/03/2020,2,,3,67,,,,
2130,Ireland,70,27,1,,https://web.archive.org/web/20200312/https://www.worldometers.info/coronavirus/,12/03/2020,,,6,69,14.2,,,
2124,Egypt,80,13,2,,https://web.archive.org/web/20200312/https://www.worldometers.info/coronavirus/,12/03/2020,1,27,,51,0.8,,,
2132,Lebanon,68,,3,,https://web.archive.org/web/20200312/https://www.worldometers.info/coronavirus/,12/03/2020,1,1,3,64,10,,,
2133,Romania,59,12,,,https://web.archive.org/web/20200312/https://www.worldometers.info/coronavirus/,12/03/2020,,6,1,53,3.1,,,
2134,Philippines,52,3,2,,https://web.archive.org/web/20200312/https://www.worldometers.info/coronavirus/,12/03/2020,,2,1,48,0.5,,,
2135,Poland,51,20,1,,https://web.archive.org/web/20200312/https://www.worldometers.info/coronavirus/,12/03/2020,1,,3,50,1.3,,,
2136,Taiwan,49,1,1,,https://web.archive.org/web/20200312/https://www.worldometers.info/coronavirus/,12/03/2020,,20,,28,2.1,,,
2131,Thailand,70,11,1,,https://web.archive.org/web/20200312/https://www.worldometers.info/coronavirus/,12/03/2020,,35,1,34,1,,,
2311,French Guiana,6,,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,6,,,,
2312,Moldova,6,,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,6,1.5,,,
2313,Paraguay,6,,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,1,6,0.8,,,
2314,Dominican Republic,5,,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,5,0.5,,,
2315,New Zealand,5,,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,5,1,,,
2316,Réunion,5,1,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,5,,,,
2319,Kazakhstan,4,4,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,4,0.2,,,
2318,Cuba,4,1,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,4,0.4,,,
2320,Liechtenstein,4,,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,4,,,,
2321,Ukraine,3,,1,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,1,,,2,0.1,,,
2322,Bangladesh,3,,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,1,,2,,,,
2323,Bolivia,3,,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,3,0.3,,,
2310,Sri Lanka,6,3,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,1,,5,0.3,,,
2317,Turkey,5,4,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,5,0.1,,,
2309,Lithuania,6,3,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,6,2.2,,,
2292,Bosnia and Herzegovina,18,7,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,18,5.5,,,
2307,Afghanistan,7,,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,7,0.2,,,
2324,Channel Islands,3,,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,3,,,,
2293,Latvia,17,1,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,1,,16,9,,,
2294,Tunisia,16,3,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,2,16,1.4,,,
2296,North Macedonia,14,5,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,1,,13,6.7,,,
2297,Cyprus,14,4,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,14,11.6,,,
2298,Colombia,13,4,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,13,0.3,,,
2308,Cambodia,7,2,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,1,,6,0.4,,,
2299,Mexico,12,,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,4,1,8,0.1,,,
2301,Macao,10,,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,10,,0,,,,
2302,Senegal,10,,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,2,,8,0.6,,,
2303,Maldives,9,1,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,9,,,,
2304,Armenia,8,2,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,8,2.7,,,
2305,Jamaica,8,6,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,8,2.7,,,
2306,Morocco,7,1,1,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,1,1,5,0.2,,,
2300,Malta,12,3,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,1,,11,,,,
2325,Faeroe Islands,3,1,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,3,,,,
2357,Togo,1,,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,1,0.1,,,
2327,Martinique,3,,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,3,,,,
2346,Ivory Coast,1,,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,1,,,,
2347,Ethiopia,1,1,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,1,,,,
2348,Gabon,1,1,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,1,0.4,,,
2349,Gibraltar,1,,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,1,,0,,,,
2350,Guadeloupe,1,1,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,1,,,,
2351,Guinea,1,1,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,1,0.1,,,
2345,Cayman Islands,1,1,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,1,,,,
2352,Vatican City,1,,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,1,,,,
2354,Mongolia,1,,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,1,0.3,,,
2355,St. Barth,1,,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,1,,,,
2356,St. Vincent Grenadines,1,,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,1,,,,
2291,Hungary,19,3,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,19,2,,,
2358,Trinidad and Tobago,1,,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,1,0.7,,,
2353,Kenya,1,1,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,1,,,,
2326,French Polynesia,3,2,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,3,,,,
2344,Bhutan,1,,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,1,,,,
2342,Nepal,1,,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,1,,0,,,,
2328,Monaco,2,,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,2,,,,
2329,Nigeria,2,,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,2,,,,
2330,Aruba,2,2,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,2,,,,
2331,Burkina Faso,2,,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,2,0.1,,,
2332,Cameroon,2,,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,2,0.1,,,
2333,DRC,2,1,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,2,,,,
2343,Antigua and Barbuda,1,1,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,1,,,,
2334,Ghana,2,,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,2,0.1,,,
2336,Saint Martin,2,,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,2,,,,
2337,Venezuela,2,2,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,2,0.1,,,
2338,Guyana,1,,1,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,0,,,,
2339,Sudan,1,1,1,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,1,,,0,,,,
2340,Andorra,1,,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,1,,,,
2341,Jordan,1,,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,1,,0,0.1,,,
2335,Honduras,2,,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,2,0.2,,,
2290,Oman,19,1,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,9,,10,3.7,,,
2295,Azerbaijan,15,,1,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,3,,11,1.5,,,
2288,Costa Rica,23,,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,1,23,4.5,,,
2238,Qatar,320,58,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,320,111.1,,,
2239,Bahrain,210,13,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,44,1,166,123.4,,,
2240,Singapore,200,13,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,97,11,103,34.2,,,
2241,Australia,199,43,3,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,26,1,170,7.8,,,
2242,Canada,198,56,1,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,11,1,186,5.2,,,
2243,Malaysia,197,39,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,32,4,165,6.1,,,
2237,Austria,504,143,1,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,6,1,497,56,,,
2244,Greece,190,73,1,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,2,2,187,18.2,,,
2246,Brazil,151,74,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,2,151,0.7,,,
2247,Czechia,141,25,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,2,141,13.2,,,
2248,Slovenia,141,45,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,4,141,67.8,,,
2249,Iceland,134,17,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,134,,,,
2250,Hong Kong,132,1,4,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,1,77,4,51,17.6,,,
2251,Israel,126,17,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,4,2,122,14.6,,,
2245,Finland,155,46,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,1,,154,28,,,
2252,Portugal,112,34,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,1,1,111,11,,,
2235,Diamond Princess,696,,7,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,325,32,364,,,,
2233,UK,798,208,11,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,1,18,20,769,11.8,,,
2289,Ecuador,19,2,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,1,19,1.1,,,
2220,China,80817,3,3177,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,64152,4020,13488,56.1,,,
2221,Italy,17660,2,1266,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,250,1439,1328,14955,292.1,,,
2222,Iran,11364,1,514,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,85,3529,,7321,135.3,,,
2223,S. Korea,7979,110,71,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,5,510,93,7398,155.6,,,
2224,Spain,5232,2,133,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,47,193,190,4906,111.9,,,
2234,Japan,701,10,19,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,118,29,564,5.5,,,
2225,Germany,3675,930,8,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,2,46,9,3621,43.9,,,
2227,USA,2269,572,48,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,7,41,10,2180,6.9,,,
2228,Switzerland,1139,271,11,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,4,4,,1124,131.6,,,
2229,Norway,996,196,1,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,1,27,994,183.7,,,
2230,Sweden,814,127,1,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,1,2,812,80.6,,,
2231,Netherlands,804,190,10,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,5,2,1,792,46.9,,,
2232,Denmark,801,127,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,1,2,800,138.3,,,
2226,France,3661,785,79,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,18,12,154,3570,56.1,,,
2253,Iraq,101,18,9,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,1,24,,68,2.5,,,
2236,Belgium,559,160,3,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,1,2,555,48.2,,,
2255,Ireland,90,20,1,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,6,89,18.2,,,
2274,Palestine,35,4,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,35,6.9,,,
2275,Luxembourg,34,8,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,1,34,,,,
2276,Albania,33,10,1,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,32,11.5,,,
2277,Croatia,32,5,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,1,,31,7.8,,,
2278,Slovakia,32,11,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,32,5.9,,,
2280,Pakistan,28,7,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,2,,26,0.1,,,
2273,Serbia,35,11,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,1,35,4,,,
2281,Peru,28,6,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,28,0.8,,,
2283,Belarus,27,6,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,3,,24,2.9,,,
2284,Algeria,26,,2,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,10,,14,0.6,,,
2285,Georgia,25,,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,1,25,6.3,,,
2286,South Africa,24,8,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,24,0.4,,,
2254,Kuwait,100,20,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,5,4,95,23.4,,,
2287,Bulgaria,23,,1,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,22,3.3,,,
2282,Panama,27,13,1,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,26,6.3,,,
2272,Brunei,37,12,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,37,,,,
2279,Argentina,31,,2,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,1,,1,29,0.7,,,
2271,Chile,43,10,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,43,2.2,,,
2256,Romania,89,30,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,7,1,82,4.6,,,
2257,Saudi Arabia,86,41,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,1,,85,2.5,,,
2258,UAE,85,,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,20,2,65,8.6,,,
2259,India,82,8,2,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,1,10,,70,0.1,,,
2260,San Marino,80,8,5,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,2,3,73,,,,
2262,Estonia,79,52,,,https://web.archive.org/web/20200313/https://www.worldometers.info/coronavirus/,13/03/2020,,,,79,59.6,,,
